zip_code,year,month,avg
10306,2006,11,291979.796116505
10306,2006,12,256229.126213592
10306,2007,1,272676.097826087
10306,2007,2,261636.878787879
10306,2007,3,261267.426666667
10306,2007,4,274427.579545455
10306,2007,5,335977.26744186
10306,2007,6,313810.736263736
10306,2007,7,265180.144578313
10306,2007,8,600386.231707317
10306,2007,9,303713.580952381
10306,2007,10,284647.1125
10306,2007,11,273440.738461538
10306,2007,12,220461.185714286
10306,2008,1,280731.559322034
10306,2008,2,235633.275862069
10306,2008,3,244348.436619718
10306,2008,4,247541.794520548
10306,2008,5,256347.666666667
10306,2008,6,329328.247058824
10306,2008,7,322260.779411765
10306,2008,8,294222.662337662
10306,2008,9,292639.342857143
10306,2008,10,235148.883116883
10306,2008,11,274040.857142857
10306,2008,12,258890.462962963
10306,2009,1,263381.919354839
10306,2009,2,152375.555555556
10306,2009,3,242467.171875
10306,2009,4,189761.233333333
10306,2009,5,178240.8
10306,2009,6,226082.322580645
10306,2009,7,232738.986666667
10306,2009,8,300157.015151515
10306,2009,9,303102
10306,2009,10,246988.788235294
10306,2009,11,274909.733333333
10306,2009,12,303374.023255814
10306,2010,1,300638.109375
10306,2010,2,306078.34375
10306,2010,3,215855.126760563
10306,2010,4,208183.4375
10306,2010,5,247315.5
10306,2010,6,324188.156626506
10306,2010,7,212838.76119403
10306,2010,8,234047.536231884
10306,2010,9,281178.657142857
10306,2010,10,287625.117647059
10306,2010,11,257861.955223881
10306,2010,12,221704.539473684
10306,2011,1,239029.130434783
10306,2011,2,260028.224489796
10306,2011,3,227714.811594203
10306,2011,4,245777.981481481
10306,2011,5,206953.528301887
10306,2011,6,236103.673913043
10306,2011,7,205570.666666667
10306,2011,8,306336.114285714
10306,2011,9,180327.666666667
10306,2011,10,240955.333333333
10306,2011,11,365672.075
10306,2011,12,253851.66
10306,2012,1,233364.316666667
10306,2012,2,189986.042553191
10306,2012,3,202421.6
10306,2012,4,204626.557377049
10306,2012,5,162243.75
10306,2012,6,288647.205882353
10306,2012,7,194418.835443038
10306,2012,8,244133.792207792
10306,2012,9,184757.978723404
10306,2012,10,238921.684210526
10306,2012,11,168020.909090909
10306,2012,12,272334.654320988
10306,2013,1,179081.309090909
10306,2013,2,157748.50877193
10306,2013,3,175413.689655172
10306,2013,4,213259.949152542
10306,2013,5,220427.287878788
10306,2013,6,289248.129032258
10306,2013,7,272192.118644068
10306,2013,8,269423.987179487
10306,2013,9,246507.75
10306,2013,10,237766.162162162
10306,2013,11,275617.933333333
10306,2013,12,854827.628865979
10306,2014,1,315737.651376147
10306,2014,2,313172.284313725
10306,2014,3,292715.240963855
10306,2014,4,273709.113924051
10306,2014,5,296828.340659341
10306,2014,6,328082.131313131
10306,2014,7,289958.97752809
10306,2014,8,319444.939393939
10306,2014,9,276749.114754098
10306,2014,10,342670.392857143
10307,2003,1,373843.6875
10307,2003,2,360956.358974359
10307,2003,3,278720.925
10307,2003,4,460621.59375
10307,2003,5,361125.484848485
10307,2003,6,340726.581395349
10307,2003,7,299172.571428571
10307,2003,8,378496.85
10307,2003,9,366001.657894737
10307,2003,10,248515.870967742
10307,2003,11,334304
10307,2003,12,348076.783783784
10307,2004,1,354030.64
10307,2004,2,193279.807692308
10307,2004,3,224742.814814815
10307,2004,4,355241.368421053
10307,2004,5,331489.264705882
10307,2004,6,474024.96875
10307,2004,7,375840.413793103
10307,2004,8,536459.882352941
10307,2004,9,252616.666666667
10307,2004,10,333997.727272727
10307,2004,11,412035.5
10307,2004,12,405890.69047619
10307,2005,1,424343.846153846
10307,2005,2,448808.35483871
10307,2005,3,341969.678571429
10307,2005,4,455110
10307,2005,5,344518
10307,2005,6,538259.757575758
10307,2005,7,344365.348837209
10307,2005,8,330005.789473684
10307,2005,9,366051.44
10307,2005,10,515348.333333333
10307,2005,11,334038.735294118
10307,2005,12,516337.125
10307,2006,1,399484.24137931
10307,2006,2,467505.6
10307,2006,3,342418.92
10307,2006,4,320364.363636364
10307,2006,5,498474.576923077
10307,2006,6,468737.103448276
10307,2006,7,541134.1
10307,2006,8,370963.181818182
10307,2006,9,413756.0625
10307,2006,10,436009.909090909
10307,2006,11,509025.096774194
10307,2006,12,385165.571428571
10307,2007,1,468494.5
10307,2007,2,130052.777777778
10307,2007,3,431713.5
10307,2007,4,407597.136363636
10307,2007,5,446735.85
10307,2007,6,392642.294117647
10307,2007,7,403936.772727273
10307,2007,8,472293.428571429
10307,2007,9,307761.352941176
10307,2007,10,593761.625
10307,2007,11,309728
10307,2007,12,298370.833333333
10307,2008,1,307337.5
10307,2008,2,337931.214285714
10307,2008,3,414715.130434783
10307,2008,4,339606.25
10307,2008,5,430950.666666667
10307,2008,6,545850.571428571
10307,2008,7,440717.363636364
10307,2008,8,467895.384615385
10307,2008,9,274336.818181818
10307,2008,10,343162.066666667
10307,2008,11,369623.181818182
10307,2008,12,424333.75
10307,2009,1,360003
10307,2009,2,254840.916666667
10307,2009,3,312632.391304348
10307,2009,4,388495.857142857
10307,2009,5,511214.090909091
10307,2009,6,313718.578947368
10307,2009,7,472449.684210526
10307,2009,8,314772.736842105
10307,2009,9,358074.083333333
10307,2009,10,333543.761904762
10307,2009,11,377826.235294118
10307,2009,12,625179.909090909
10307,2010,1,311092.642857143
10307,2010,2,243522.727272727
10307,2010,3,292738.85
10307,2010,4,382737.5
10307,2010,5,252815.214285714
10307,2010,6,417405.76
10307,2010,7,425367.714285714
10307,2010,8,311527.333333333
10307,2010,9,287451.388888889
10307,2010,10,446868.533333333
10307,2010,11,326444.444444444
10307,2010,12,289916.666666667
10307,2011,1,358650.25
10307,2011,2,302461.384615385
10307,2011,3,432360.642857143
10307,2011,4,340166.666666667
10307,2011,5,305834.375
10307,2011,6,262999.277777778
10307,2011,7,201060
10307,2011,8,344457.857142857
10307,2011,9,314130.285714286
10307,2011,10,246562.642857143
10307,2011,11,277750
10307,2011,12,399137.764705882
10307,2012,1,331088.866666667
10307,2012,2,374656.3125
10307,2012,3,317421.230769231
10307,2012,4,290958.666666667
10307,2012,5,364615.461538462
10307,2012,6,414849.411764706
10307,2012,7,313814.6
10307,2012,8,321016.071428571
10307,2012,9,373525.526315789
10307,2012,10,135138.888888889
10307,2012,11,278409.090909091
10307,2012,12,341662.210526316
10307,2013,1,283900
10307,2013,2,103461.538461538
10307,2013,3,178357.470588235
10307,2013,4,335218.75
10307,2013,5,480085
10307,2013,6,230568.695652174
10307,2013,7,418813.714285714
10307,2013,8,391357.142857143
10307,2013,9,520450.857142857
10307,2013,10,342008.333333333
10307,2013,11,359067.5
10307,2013,12,452947.260869565
10307,2014,1,404931.25
10307,2014,2,376157
10307,2014,3,176428.571428571
10307,2014,4,355973.529411765
10307,2014,5,294490.625
10307,2014,6,376705.1
10307,2014,7,422484.352941176
10307,2014,8,477653.769230769
10307,2014,9,205900
10307,2014,10,493734.375
10308,2003,1,254985.017241379
10308,2003,2,213734.846153846
10308,2003,3,188511.02
10308,2003,4,350479.1
10308,2003,5,249952.053571429
10308,2003,6,234283.134328358
10308,2003,7,261665.560606061
10308,2003,8,253224.06557377
10308,2003,9,235510.421875
10308,2003,10,253723.944444444
10308,2003,11,261466.644067797
10308,2003,12,236855.736842105
10308,2004,1,275351.975609756
10308,2004,2,268668.469387755
10308,2004,3,233909.574468085
10308,2004,4,246611.794871795
10308,2004,5,337990.818181818
10308,2004,6,290109.151515151
10308,2004,7,333376.673469388
10308,2004,8,271135.216666667
10308,2004,9,336086.958333333
10308,2004,10,306090.925925926
10308,2004,11,265642.269230769
10308,2004,12,321860.327868852
10308,2005,1,285852.265306122
10308,2005,2,285255.666666667
10308,2005,3,296358.553191489
10308,2005,4,309633.333333333
10308,2005,5,255202.804597701
10308,2005,6,302869.226415094
10308,2005,7,375269.690909091
10308,2005,8,370166.212121212
10308,2005,9,420650.446428571
10308,2005,10,320360.383333333
10308,2005,11,377435.719298246
10308,2005,12,355564.729166667
10308,2006,1,277377
10308,2006,2,275532.696969697
10308,2006,3,317635.642857143
10308,2006,4,331194.868421053
10308,2006,5,275585
10308,2006,6,360291.62
10308,2006,7,323995.864864865
10308,2006,8,335461.627906977
10308,2006,9,286495.659090909
10308,2006,10,312248.87804878
10308,2006,11,316888.742857143
10308,2006,12,277913.322580645
10308,2007,1,327371.837209302
10308,2007,2,281719.594594595
10308,2007,3,346293.363636364
10308,2007,4,315705.558139535
10308,2007,5,166513.823529412
10308,2007,6,329275.236842105
10308,2007,7,300092.433333333
10308,2007,8,327599.41509434
10308,2007,9,301193.785714286
10308,2007,10,291054.754716981
10308,2007,11,296963.795454545
10308,2007,12,291975.515151515
10308,2008,1,272131.875
10308,2008,2,115476.964285714
10308,2008,3,353460.88
10308,2008,4,320882.289473684
10308,2008,5,297450.482758621
10308,2008,6,232076.184210526
10308,2008,7,261689.774193548
10308,2008,8,234598.111111111
10308,2008,9,235190.103448276
10308,2008,10,277050.1
10308,2008,11,230537.476190476
10308,2008,12,233169.842105263
10308,2009,1,205446.52173913
10308,2009,2,261207.296296296
10308,2009,3,309793.416666667
10308,2009,4,213309.482758621
10308,2009,5,190412.814814815
10308,2009,6,281046.1
10308,2009,7,246851.178571429
10308,2009,8,285998.931818182
10308,2009,9,280472.208333333
10308,2009,10,285793.419354839
10308,2009,11,297029.411764706
10308,2009,12,358853.866666667
10308,2010,1,207769.961538462
10308,2010,2,277006.074074074
10308,2010,3,224519.310344828
10308,2010,4,297790.470588235
10308,2010,5,235113.483870968
10308,2010,6,316054.593220339
10308,2010,7,324002.4375
10308,2010,8,308343.433333333
10308,2010,9,271587.571428571
10308,2010,10,232809.09375
10308,2010,11,261260.24137931
10308,2010,12,257533.526315789
10308,2011,1,177346.666666667
10308,2011,2,145167.826086957
10308,2011,3,237266.529411765
10308,2011,4,288618.518518519
10308,2011,5,256343.074074074
10308,2011,6,254533.333333333
10308,2011,7,247833.428571429
10308,2011,8,288673.714285714
10308,2011,9,166073.222222222
10308,2011,10,280206.428571429
10308,2011,11,174333.333333333
10308,2011,12,273985.294117647
10308,2012,1,297109.076923077
10308,2012,2,202080.458333333
10308,2012,3,128731.9
10308,2012,4,183396.25
10308,2012,5,263560.717948718
10308,2012,6,240602.545454545
10308,2012,7,269656.555555556
10308,2012,8,174615.641025641
10308,2012,9,235256.842105263
10308,2012,10,250056.783783784
10308,2012,11,253863.794871795
10308,2012,12,222887.7
10308,2013,1,113707.24137931
10308,2013,2,224156.162162162
10308,2013,3,210838.206896552
10308,2013,4,283991.891891892
10308,2013,5,284527.138888889
10308,2013,6,247337.5
10308,2013,7,282282.242424242
10308,2013,8,307506.434782609
10308,2013,9,237397.75
10308,2013,10,302261.636363636
10308,2013,11,201507.5
10308,2013,12,228147.444444444
10308,2014,1,289814.735294118
10308,2014,2,231853.157894737
10308,2014,3,198085.852941176
10308,2014,4,194914.685714286
10308,2014,5,282563.833333333
10308,2014,6,246250
10308,2014,7,336293.4
10308,2014,8,327925.933333333
10308,2014,9,398817.4
10308,2014,10,340246
10309,2003,1,344103.795454545
10309,2003,2,229274.74025974
10309,2003,3,261011.356164384
10309,2003,4,295313.388888889
10309,2003,5,235971.482142857
10309,2003,6,247823.621621622
10309,2003,7,326251.212121212
10309,2003,8,300063.932038835
10309,2003,9,282616.319148936
10309,2003,10,332982.239130435
10309,2003,11,317345.64516129
10309,2003,12,287732.875
10309,2004,1,493850.03125
10309,2004,2,319172.543859649
10309,2004,3,272698.597560976
10309,2004,4,273178.228070175
10309,2004,5,292270.968253968
10309,2004,6,315003.483870968
10309,2004,7,372981
10309,2004,8,330035.672413793
10309,2004,9,360679.551724138
10309,2004,10,287441.104477612
10309,2004,11,366177
10309,2004,12,376333.859649123
10309,2005,1,382411.677966102
10309,2005,2,341215.568181818
10309,2005,3,343552.92
10309,2005,4,350881.976744186
10309,2005,5,301250.042553191
10309,2005,6,370454.86746988
10309,2005,7,461764.898305085
10309,2005,8,378441.949367089
10309,2005,9,505702.869047619
10309,2005,10,417995.36
10309,2005,11,380193.969230769
10309,2005,12,363406.584415584
10309,2006,1,322186.458823529
10309,2006,2,364281.210526316
10309,2006,3,364952.963636364
10309,2006,4,368485.666666667
10309,2006,5,410170.465116279
10309,2006,6,354793.315068493
10309,2006,7,357663.298245614
10309,2006,8,391601.447761194
10309,2006,9,500974.826923077
10309,2006,10,337551.515625
10309,2006,11,356440.032786885
10309,2006,12,352353.5
10309,2007,1,424140.098039216
10309,2007,2,360791.903846154
10309,2007,3,402369.19047619
10309,2007,4,408242.413043478
10309,2007,5,371408.288461538
10309,2007,6,389108.392156863
10309,2007,7,402919.362318841
10309,2007,8,453815.274509804
10309,2007,9,409510.767857143
10309,2007,10,329667.293103448
10309,2007,11,351786.85106383
10309,2007,12,347503.853658537
10309,2008,1,392782.777777778
10309,2008,2,321335.107142857
10309,2008,3,311272.193548387
10309,2008,4,376354.487179487
10309,2008,5,374330.901960784
10309,2008,6,338913.659090909
10309,2008,7,317960.8
10309,2008,8,370059.279069767
10309,2008,9,389972.195121951
10309,2008,10,292698.098360656
10309,2008,11,337723.971428571
10309,2008,12,330535.939393939
10309,2009,1,266809.181818182
10309,2009,2,316531.928571429
10309,2009,3,285298.264705882
10309,2009,4,326486.68
10309,2009,5,357622.085714286
10309,2009,6,279853.652173913
10309,2009,7,330709.861111111
10309,2009,8,374824.875
10309,2009,9,374202.025641026
10309,2009,10,344673.567567568
10309,2009,11,287699.913793103
10309,2009,12,389615.95
10309,2010,1,338126.225
10309,2010,2,358667.418604651
10309,2010,3,294638.568181818
10309,2010,4,402070.892857143
10309,2010,5,272148.097560976
10309,2010,6,309581.5
10309,2010,7,347330.297297297
10309,2010,8,355154.947368421
10309,2010,9,314446.962962963
10309,2010,10,375158.829268293
10309,2010,11,249354.805555556
10309,2010,12,401723.893617021
10309,2011,1,292388.853658537
10309,2011,2,477913.5
10309,2011,3,443124.090909091
10309,2011,4,361935.08
10309,2011,5,330194.694444444
10309,2011,6,341892.333333333
10309,2011,7,309834.64516129
10309,2011,8,236045.028571429
10309,2011,9,400650.344827586
10309,2011,10,265687.695652174
10309,2011,11,540166.333333333
10309,2011,12,342279.6
10309,2012,1,266512.742857143
10309,2012,2,170130.633333333
10309,2012,3,498153.288888889
10309,2012,4,307118.341463415
10309,2012,5,305855.113636364
10309,2012,6,377507.644444444
10309,2012,7,327457.025641026
10309,2012,8,435560.62295082
10309,2012,9,299528.432432432
10309,2012,10,225174.263157895
10309,2012,11,527701.108108108
10309,2012,12,310472.06122449
10309,2013,1,275596.289473684
10309,2013,2,340445
10309,2013,3,324178.380952381
10309,2013,4,318945.150943396
10309,2013,5,225282.12195122
10309,2013,6,361933.326530612
10309,2013,7,419409.925
10309,2013,8,353047.868852459
10309,2013,9,422641.791666667
10309,2013,10,323427.485714286
10309,2013,11,519804.088888889
10309,2013,12,364134.822222222
10309,2014,1,300903.945945946
10309,2014,2,371733.735294118
10309,2014,3,283393.742857143
10309,2014,4,367016.209302326
10309,2014,5,386241.517241379
10309,2014,6,402946.615384615
10309,2014,7,342759.625
10309,2014,8,364642.5
10309,2014,9,451327.517241379
10309,2014,10,406588.166666667
10310,2003,1,187175.75862069
10310,2003,2,167673.760869565
10310,2003,3,177199.4
10310,2003,4,234601.25862069
10310,2003,5,163619.45
10310,2003,6,174311.047619048
10310,2003,7,174660.185185185
10310,2003,8,177767.719298246
10310,2003,9,159325.2
10310,2003,10,179421.319148936
10310,2003,11,223748.576271186
10310,2003,12,212665.392156863
10310,2004,1,215980.326530612
10310,2004,2,213716.860465116
10310,2004,3,217380.137254902
10310,2004,4,230130.166666667
10310,2004,5,262873.342105263
10310,2004,6,256666.452830189
10310,2004,7,239991.035087719
10310,2004,8,251399.452830189
10310,2004,9,226746.225806452
10310,2004,10,216463.860465116
10310,2004,11,244164.764705882
10310,2004,12,208215.511111111
10310,2005,1,279387.743589744
10310,2005,2,288680.387755102
10310,2005,3,277847.45
10310,2005,4,227005.136363636
10310,2005,5,211761.024390244
10310,2005,6,258456.476190476
10310,2005,7,312867.772727273
10310,2005,8,321496.723404255
10310,2005,9,321966.794871795
10310,2005,10,323067.448275862
10310,2005,11,219810
10310,2005,12,248665.5
10310,2006,1,285446.5625
10310,2006,2,283433.409090909
10310,2006,3,301603.028571429
10310,2006,4,352707.880952381
10310,2006,5,263286
10310,2006,6,342233.304347826
10310,2006,7,348261.257142857
10310,2006,8,249961.931818182
10310,2006,9,260274.459459459
10310,2006,10,247125.975609756
10310,2006,11,325574.594594595
10310,2006,12,274625.529411765
10310,2007,1,281589.282608696
10310,2007,2,282184.142857143
10310,2007,3,250880.952380952
10310,2007,4,309531.461538462
10310,2007,5,252947.065217391
10310,2007,6,273896.673913043
10310,2007,7,183669.070175439
10310,2007,8,317236.2
10310,2007,9,273850.083333333
10310,2007,10,210012.212121212
10310,2007,11,141819
10310,2007,12,312332.545454545
10310,2008,1,267019.428571429
10310,2008,2,150701.653846154
10310,2008,3,273053.114285714
10310,2008,4,194838.571428571
10310,2008,5,201261.756756757
10310,2008,6,295090.909090909
10310,2008,7,273085.1
10310,2008,8,288177.892857143
10310,2008,9,205259.513513514
10310,2008,10,267856.962962963
10310,2008,11,208088.041666667
10310,2008,12,147909.454545455
10310,2009,1,183283.782608696
10310,2009,2,246312.535714286
10310,2009,3,246451.086956522
10310,2009,4,237985.833333333
10310,2009,5,231093.727272727
10310,2009,6,162977
10310,2009,7,208890.115384615
10310,2009,8,206626.818181818
10310,2009,9,184983.464285714
10310,2009,10,268627.038461538
10310,2009,11,249000
10310,2009,12,312099.166666667
10310,2010,1,265140.294117647
10310,2010,2,205974.0625
10310,2010,3,189417.8
10310,2010,4,173684.263157895
10310,2010,5,270407.866666667
10310,2010,6,287156.75
10310,2010,7,108247.023809524
10310,2010,8,313579.666666667
10310,2010,9,295042.448275862
10310,2010,10,205234.666666667
10310,2010,11,216428.571428571
10310,2010,12,230780.9
10310,2011,1,207902.133333333
10310,2011,2,185957.066666667
10310,2011,3,327751.136363636
10310,2011,4,389805.277777778
10310,2011,5,208333.333333333
10310,2011,6,270763
10310,2011,7,51285.7142857143
10310,2011,8,269814.35
10310,2011,9,239183.75
10310,2011,10,123750
10310,2011,11,209308.461538462
10310,2011,12,169018.875
10310,2012,1,469352.928571429
10310,2012,2,294516.19047619
10310,2012,3,200772.727272727
10310,2012,4,218322.8
10310,2012,5,294144.785714286
10310,2012,6,262184.5
10310,2012,7,201726.315789474
10310,2012,8,205467.636363636
10310,2012,9,226182.105263158
10310,2012,10,209119.565217391
10310,2012,11,165232.352941176
10310,2012,12,190772.727272727
10310,2013,1,161493.045454545
10310,2013,2,217390.363636364
10310,2013,3,199024.333333333
10310,2013,4,161378.571428571
10310,2013,5,183448.875
10310,2013,6,248400
10310,2013,7,111499.583333333
10310,2013,8,308864.473684211
10310,2013,9,181875
10310,2013,10,304291.935483871
10310,2013,11,269572.25
10310,2013,12,269495.615384615
10310,2014,1,374281.214285714
10310,2014,2,217333.333333333
10310,2014,3,248496.19047619
10310,2014,4,197169.416666667
10310,2014,5,213268.32
10310,2014,6,203717.826086957
10310,2014,7,251552.727272727
10310,2014,8,284983.47826087
10310,2014,9,255556.818181818
10310,2014,10,455461.416666667
10312,2003,1,272068.214285714
10312,2003,2,214617.229166667
10312,2003,3,219708.197183099
10312,2003,4,234842.325
10312,2003,5,238695.594202899
10312,2003,6,244997.303278689
10312,2003,7,310559.930555556
10312,2003,8,261296.58677686
10312,2003,9,232820.161764706
10312,2003,10,241205.892857143
10312,2003,11,282676.884955752
10312,2003,12,287954.646666667
10312,2004,1,270449.467741935
10312,2004,2,268193.829059829
10312,2004,3,267599.077586207
10312,2004,4,238086.346456693
10312,2004,5,321446.484126984
10312,2004,6,319001.944827586
10312,2004,7,338905.807407407
10312,2004,8,321459.711409396
10312,2004,9,313126.887931034
10312,2004,10,247669.885496183
10312,2004,11,288678.560747664
10312,2004,12,316715.4609375
10312,2005,1,352608.367346939
10312,2005,2,246517.252747253
10312,2005,3,304868.409090909
10312,2005,4,290641.452830189
10312,2005,5,309548.67961165
10312,2005,6,341052.793650794
10312,2005,7,310539.167883212
10312,2005,8,399431.338709677
10312,2005,9,367413.805555556
10312,2005,10,383903.252173913
10312,2005,11,357057.617391304
10312,2005,12,368835.650943396
10312,2006,1,342249.518518519
10312,2006,2,320542.039473684
10312,2006,3,332700.626373626
10312,2006,4,287537.075949367
10312,2006,5,312000.534090909
10312,2006,6,371232.96460177
10312,2006,7,354663.367816092
10312,2006,8,370389.0375
10312,2006,9,355256.568627451
10312,2006,10,356831.835616438
10312,2006,11,323950.479452055
10312,2006,12,326305.946236559
10312,2007,1,335435.587628866
10312,2007,2,335129.30952381
10312,2007,3,312656.703703704
10312,2007,4,337119.305555556
10312,2007,5,278662.395348837
10312,2007,6,321018.538461538
10312,2007,7,345574.222222222
10312,2007,8,341287.106796117
10312,2007,9,349380.875
10312,2007,10,321029.418604651
10312,2007,11,293006.433333333
10312,2007,12,330312.052631579
10312,2008,1,258834.356164384
10312,2008,2,238797.266666667
10312,2008,3,263716.604651163
10312,2008,4,269308.038961039
10312,2008,5,311530.363636364
10312,2008,6,283822.45
10312,2008,7,299721.76056338
10312,2008,8,388205.61971831
10312,2008,9,326563.209302326
10312,2008,10,321883.75
10312,2008,11,281030.072463768
10312,2008,12,245304.983606557
10312,2009,1,268223.5
10312,2009,2,229929.111111111
10312,2009,3,237631.84057971
10312,2009,4,261438.877192982
10312,2009,5,236111.754385965
10312,2009,6,255105.058139535
10312,2009,7,311859.390243902
10312,2009,8,302383.152173913
10312,2009,9,303715.647887324
10312,2009,10,244029.269230769
10312,2009,11,264814.974358974
10312,2009,12,387508.893333333
10312,2010,1,252992.186440678
10312,2010,2,283980.170731707
10312,2010,3,256653.293333333
10312,2010,4,274898.516666667
10312,2010,5,237082.604651163
10312,2010,6,318415.035087719
10312,2010,7,264691.535211268
10312,2010,8,238008.759259259
10312,2010,9,269440
10312,2010,10,304817.807017544
10312,2010,11,299382.955882353
10312,2010,12,254940.285714286
10312,2011,1,291832.179104478
10312,2011,2,310305.804878049
10312,2011,3,209460.036363636
10312,2011,4,237396.741935484
10312,2011,5,202683.541666667
10312,2011,6,237222.857142857
10312,2011,7,393908.613636364
10312,2011,8,120213.247706422
10312,2011,9,275364.102564103
10312,2011,10,332014.375
10312,2011,11,309847.75
10312,2011,12,288402.095238095
10312,2012,1,245044.22
10312,2012,2,198675.2
10312,2012,3,187241.71875
10312,2012,4,262820.295081967
10312,2012,5,258546.253731343
10312,2012,6,283608.821917808
10312,2012,7,376807.162162162
10312,2012,8,328298.072289157
10312,2012,9,279142.98630137
10312,2012,10,302789.58974359
10312,2012,11,251811.153846154
10312,2012,12,275598.373493976
10312,2013,1,250786.394736842
10312,2013,2,214654.580246914
10312,2013,3,217698.301587302
10312,2013,4,287333.035087719
10312,2013,5,334147.169491525
10312,2013,6,300052.356164384
10312,2013,7,263789.325301205
10312,2013,8,320191.363636364
10312,2013,9,337276.72826087
10312,2013,10,284329.3875
10312,2013,11,284708.921348315
10312,2013,12,330872.031578947
10312,2014,1,247420.796875
10312,2014,2,268516.183333333
10312,2014,3,268275.797752809
10312,2014,4,321786.261363636
10312,2014,5,292472.505494506
10312,2014,6,261582.950980392
10312,2014,7,412752.256756757
10312,2014,8,323421.845070423
10312,2014,9,312368.036363636
10312,2014,10,339624.170731707
10314,2003,1,191487.585987261
10314,2003,2,197412.296875
10314,2003,3,203200.25
10314,2003,4,189331.25
10314,2003,5,186617.430463576
10314,2003,6,184125.606060606
10314,2003,7,213466.75
10314,2003,8,238757.112359551
10314,2003,9,216106.727810651
10314,2003,10,222076.333333333
10314,2003,11,231364.977011494
10314,2003,12,245608.975609756
10314,2004,1,212233.075471698
10314,2004,2,198854.276595745
10314,2004,3,203744.357575758
10314,2004,4,184429.363095238
10314,2004,5,272660.071005917
10314,2004,6,268848.21
10314,2004,7,302459.89673913
10314,2004,8,284142.818181818
10314,2004,9,319172.243654822
10314,2004,10,335726.740112994
10314,2004,11,292351.598837209
10314,2004,12,296586.950549451
10314,2005,1,279327.593103448
10314,2005,2,261210.948979592
10314,2005,3,299505.47761194
10314,2005,4,258693.137096774
10314,2005,5,278509.783216783
10314,2005,6,286996.39010989
10314,2005,7,326757.084415584
10314,2005,8,298634.553299492
10314,2005,9,313974.935294118
10314,2005,10,297189.088888889
10314,2005,11,298043.798611111
10314,2005,12,293707.461538462
10314,2006,1,279945.02739726
10314,2006,2,286986.396946565
10314,2006,3,292067.886956522
10314,2006,4,266511.608695652
10314,2006,5,320275.04
10314,2006,6,313822.638157895
10314,2006,7,307740.391891892
10314,2006,8,306046.956521739
10314,2006,9,270588.054263566
10314,2006,10,318363.6875
10314,2006,11,310079.279411765
10314,2006,12,285059.816176471
10314,2007,1,327894.303703704
10314,2007,2,283246.348623853
10314,2007,3,247209.941666667
10314,2007,4,242777.63559322
10314,2007,5,290865.524822695
10314,2007,6,294041.470588235
10314,2007,7,280772.044776119
10314,2007,8,270836.567164179
10314,2007,9,249745.020408163
10314,2007,10,254963.216666667
10314,2007,11,274479.610619469
10314,2007,12,283464.306818182
10314,2008,1,232674.693693694
10314,2008,2,91947.7595628415
10314,2008,3,248007.242105263
10314,2008,4,194847.575757576
10314,2008,5,211221.715447154
10314,2008,6,234187.844660194
10314,2008,7,255784.741176471
10314,2008,8,276027.835051546
10314,2008,9,224188.469387755
10314,2008,10,247838.202020202
10314,2008,11,209474.28125
10314,2008,12,248181.613207547
10314,2009,1,241558.771428571
10314,2009,2,202540.767123288
10314,2009,3,167027.443037975
10314,2009,4,211381.275362319
10314,2009,5,281696.810810811
10314,2009,6,244144.589473684
10314,2009,7,239629.028037383
10314,2009,8,223053.779816514
10314,2009,9,268981.724137931
10314,2009,10,252661.150442478
10314,2009,11,225275.045454545
10314,2009,12,259748.556818182
10314,2010,1,235906.954545455
10314,2010,2,255629.113636364
10314,2010,3,218750.647058824
10314,2010,4,219807.0125
10314,2010,5,223041.37755102
10314,2010,6,296763.041958042
10314,2010,7,197279.317460317
10314,2010,8,233693.948717949
10314,2010,9,223314.416666667
10314,2010,10,210063.766233766
10314,2010,11,223061.244186047
10314,2010,12,211550.752808989
10314,2011,1,211367.415584416
10314,2011,2,204939.797101449
10314,2011,3,209737.816901408
10314,2011,4,220184.826923077
10314,2011,5,225560.356164384
10314,2011,6,233458.676470588
10314,2011,7,251793.357142857
10314,2011,8,179456.711538462
10314,2011,9,193505.720930233
10314,2011,10,267504.980392157
10314,2011,11,184826.805555556
10314,2011,12,211602.666666667
10314,2012,1,194340.61038961
10314,2012,2,225443.764044944
10314,2012,3,231752.674418605
10314,2012,4,186790.144578313
10314,2012,5,206774.757894737
10314,2012,6,241622.055555556
10314,2012,7,264560.693877551
10314,2012,8,261920.53125
10314,2012,9,246287.8
10314,2012,10,232259.971830986
10314,2012,11,206271.988764045
10314,2012,12,202056.846153846
10314,2013,1,310847.138613861
10314,2013,2,224967.792682927
10314,2013,3,244394.701030928
10314,2013,4,182278.898148148
10314,2013,5,236051.758241758
10314,2013,6,245401.275510204
10314,2013,7,239796.161904762
10314,2013,8,275087.54954955
10314,2013,9,266343.220183486
10314,2013,10,247682.934306569
10314,2013,11,236559.666666667
10314,2013,12,236713.676470588
10314,2014,1,272484.128440367
10314,2014,2,267023.109589041
10314,2014,3,223418.875
10314,2014,4,213490.202247191
10314,2014,5,232309.875
10314,2014,6,233797.417391304
10314,2014,7,296635.485981308
10314,2014,8,298614.11965812
10314,2014,9,259120.82300885
10314,2014,10,379174.361702128
10451,2003,1,259563.75
10451,2003,2,374266.125
10451,2003,3,315517
10451,2003,4,227500
10451,2003,5,106403.5
10451,2003,6,31357.4444444444
10451,2003,7,411250
10451,2003,8,715020
